"employee_id","promote_level_1","promote_level_2","time_work","promote_general","intern","num_job","num_company"
"t_808",0,0,3215,0,0,4,4
"t_810",0,0,1023,0,0,1,1
"t_811",0,0,1754,0,0,3,3
"t_812",0,0,1419,0,1,1,1
"t_813",0,0,1096,0,0,1,1
"t_814",1,0,262,1,0,1,1
"t_815",1,0,943,1,1,2,1
"t_816",0,0,293,0,0,1,1
"t_817",0,0,213,0,0,1,1
"t_818",0,0,3215,0,0,2,2
"t_819",0,0,853,0,0,1,1
"t_820",0,0,2392,0,0,3,2
"t_821",0,0,61,0,0,1,1
"t_822",1,0,1662,1,0,3,3
"t_824",0,0,4676,0,0,3,3
"t_825",1,0,699,1,0,2,2
"t_826",1,0,6716,1,0,2,1
"t_827",0,0,1723,0,0,1,1
"t_828",1,1,-Inf,1,1,2,1
"t_830",0,0,1237,0,1,2,2
"t_831",1,0,1481,1,0,4,4
"t_832",0,0,1662,0,0,2,2
"t_834",1,0,3975,1,0,3,2
"t_835",0,0,750,0,0,1,1
"t_836",0,0,1603,0,0,3,3
"t_837",0,0,1876,0,0,2,1
"t_838",0,0,446,0,1,2,2
"t_839",1,0,942,1,0,2,2
"t_840",0,0,1237,0,1,3,2
"t_841",0,0,2333,0,0,4,3
"t_844",0,0,516,0,0,1,1
"t_845",0,0,1419,0,1,2,2
"t_846",0,0,3488,0,0,2,2
"t_847",0,1,1096,1,0,1,1
"t_849",0,0,750,0,1,1,1
"t_850",1,0,535,1,0,1,1
"t_851",1,0,2149,1,0,5,5
"t_852",0,1,1784,1,0,4,4
"t_853",0,0,1023,0,0,2,2
"t_854",0,0,942,0,0,3,3
"t_855",0,0,1297,0,0,5,5
"t_856",0,0,1115,0,0,3,3
"t_857",0,0,2180,0,0,2,2
"t_858",0,0,780,0,0,1,1
"t_859",0,0,1603,0,0,5,5
"t_861",0,0,293,0,0,1,1
"t_862",0,0,1937,0,0,3,3
"t_863",0,0,1631,0,0,1,1
"t_864",1,0,3610,1,0,3,3
"t_865",0,0,354,0,0,1,1
"t_866",0,0,3853,0,0,2,2
"t_867",0,0,1784,0,0,2,2
"t_868",0,0,2027,0,0,3,3
"t_869",0,0,507,0,0,2,2
"t_870",0,0,153,0,0,1,1
"t_871",1,0,1815,1,1,2,1
"t_872",1,0,1553,1,0,1,1
"t_873",0,1,3610,1,0,4,3
"t_874",1,0,1297,1,0,1,1
"t_875",0,0,396,0,0,2,2
"t_876",0,0,2606,0,0,5,5
"t_878",1,1,4098,1,0,4,1
"t_879",1,0,1704,1,0,2,2
"t_880",1,1,1888,1,0,5,3
"t_881",1,0,2952,1,0,4,4
"t_882",0,0,8236,0,0,3,3
"t_883",0,0,1662,0,0,2,2
"t_884",0,0,262,0,0,1,1
"t_885",0,0,2088,0,0,2,2
"t_886",0,0,1266,0,0,1,1
"t_887",0,0,1297,0,0,5,4
"t_889",0,0,366,0,0,1,1
"t_890",1,0,1693,1,0,3,2
"t_891",0,0,1084,0,0,2,2
"t_892",1,0,1876,1,0,3,3
"t_893",0,0,476,0,0,1,1
"t_894",0,1,7659,1,0,1,1
"t_895",0,0,262,0,0,1,1
"t_897",1,0,1053,1,1,2,1
"t_898",0,0,415,0,0,1,1
"t_899",0,0,872,0,0,1,1
"t_900",0,0,1266,0,0,2,2
"t_901",0,0,385,0,0,2,1
"t_902",0,0,915,0,0,3,2
"t_903",1,0,2545,1,0,3,3
"t_904",1,0,2180,1,0,2,1
"t_905",1,0,486,1,0,1,1
"t_906",0,0,992,0,0,3,2
"t_907",1,0,1419,1,0,5,5
"t_908",1,0,1572,1,1,1,1
"t_911",0,0,780,0,0,1,1
"t_912",0,0,3945,0,0,2,2
"t_913",0,0,1784,0,0,3,3
"t_914",0,0,1053,0,1,1,1
"t_915",0,0,183,0,0,1,1
"t_916",0,0,2211,0,0,1,1
"t_918",0,0,2149,0,1,2,1
"t_919",1,0,931,1,0,2,1
"t_920",0,0,2038,0,0,1,1
"t_923",0,0,962,0,0,2,2
"t_924",1,0,2344,1,0,3,3
"t_925",0,0,61,0,0,1,1
"t_926",0,0,456,0,1,2,2
"t_927",1,0,1784,1,0,4,4
"t_928",0,0,1266,0,0,3,2
"t_930",1,0,5163,1,0,2,2
"t_931",0,0,3245,0,0,2,2
"t_932",0,0,2423,0,0,3,3
"t_933",0,0,8694,0,0,3,2
"t_935",0,0,426,0,0,1,1
"t_937",1,0,4219,1,0,3,2
"t_938",0,0,1023,0,0,2,2
"t_939",1,0,3245,1,0,2,1
"t_940",0,0,1937,0,0,2,2
"t_941",0,0,2942,0,0,4,4
"t_942",0,0,1815,0,0,2,2
"t_943",0,0,1023,0,0,2,2
"t_944",1,1,-Inf,1,0,1,1
"t_945",1,0,3337,1,0,2,2
"t_946",0,0,1754,0,1,2,2
"t_949",0,0,931,0,1,1,1
"t_950",0,0,688,0,0,1,1
"t_951",1,1,-Inf,1,0,1,1
"t_952",1,1,1127,1,0,2,2
"t_954",1,1,-Inf,1,0,3,3
"t_955",0,0,1846,0,0,4,4
"t_956",0,0,761,0,0,1,1
"t_957",1,0,456,1,0,2,1
"t_958",0,0,2576,0,0,4,4
"t_959",0,0,750,0,0,2,2
"t_960",0,0,385,0,1,2,2
"t_961",0,0,841,0,0,2,2
"t_962",0,0,275,0,0,1,1
"t_963",0,0,2241,0,0,2,2
"t_965",1,0,627,1,1,1,1
"t_967",0,0,10703,0,0,5,5
"t_968",0,0,608,0,0,2,2
"t_969",0,0,3245,0,0,4,4
"t_970",1,0,4341,1,0,4,3
"t_972",1,0,2149,1,0,2,1
"t_973",1,0,1084,1,0,3,3
"t_974",0,0,1907,0,0,5,3
"t_975",1,0,931,1,0,2,2
"t_976",0,0,719,0,1,3,2
"t_977",1,0,699,1,0,1,1
"t_978",1,0,597,1,0,1,1
"t_979",0,0,1450,0,0,3,3
"t_980",0,1,1937,1,0,3,3
"t_981",0,0,3398,0,0,3,3
"t_982",0,0,811,0,0,1,1
"t_984",0,0,0,0,0,1,1
"t_985",0,0,446,0,0,1,1
"t_987",0,0,608,0,0,2,2
"t_988",0,0,62,0,0,1,1
"t_990",1,0,4006,1,1,3,2
"t_991",1,0,1937,1,0,2,2
"t_992",0,0,608,0,0,1,1
"t_993",1,0,1389,1,0,4,3
"t_994",1,0,2891,1,0,4,3
"t_995",0,0,688,0,0,1,1
"t_996",0,1,1176,1,0,2,2
"t_997",1,1,2058,1,0,4,1
"t_998",0,0,184,0,0,1,1
"t_999",0,0,2027,0,0,1,1
"t_1000",0,0,323,0,0,1,1
"t_1001",0,0,1206,0,0,4,4
"t_1003",0,0,1419,0,0,2,2
"t_1004",0,0,458,0,0,1,1
"t_1005",0,0,1784,0,0,4,4
"t_1006",1,1,2911,1,0,3,3
"t_1007",1,0,3794,1,0,2,2
"t_1008",0,0,992,0,1,4,3
"t_1009",0,0,1237,0,0,3,3
"t_1010",0,0,2149,0,0,3,3
"t_1011",0,0,2361,0,0,2,2
"t_1013",0,0,1034,0,0,2,2
"t_1014",0,0,1662,0,0,3,2
"t_1015",1,0,4918,1,0,2,2
"t_1016",0,1,1419,1,0,1,1
"t_1017",0,0,293,0,0,1,1
"t_1018",0,0,323,0,0,1,1
"t_1019",0,0,1815,0,0,2,2
"t_1020",0,0,111,0,1,1,1
"t_1021",0,0,1450,0,0,2,2
"t_1022",0,1,3307,1,0,3,3
"t_1023",0,0,1614,0,0,1,1
"t_1024",1,0,2727,1,0,3,3
"t_1025",0,0,597,0,0,1,1
"t_1026",0,0,1297,0,0,1,1
"t_1027",0,0,2952,0,0,3,3
"t_1028",0,0,2222,0,0,2,2
"t_1031",0,0,415,0,0,1,1
"t_1032",0,1,931,1,0,1,1
"t_1033",0,0,931,0,0,1,1
"t_1034",0,0,92,0,0,1,1
"t_1035",1,0,2617,1,0,3,3
"t_1036",1,0,3549,1,0,4,3
"t_1037",0,0,872,0,0,2,2
"t_1038",0,0,2119,0,0,3,3
"t_1039",0,0,3307,0,0,4,3
"t_1040",0,0,2850,0,0,2,1
"t_1041",0,0,8694,0,0,1,1
"t_1042",0,0,1511,0,0,2,2
"t_1044",0,0,1450,0,0,1,1
"t_1045",0,0,232,0,0,1,1
"t_1046",1,0,2149,1,0,2,1
"t_1047",1,0,658,1,0,3,1
"t_1048",0,0,273,0,0,1,1
"t_1049",0,0,1846,0,1,2,2
"t_1050",0,0,719,0,0,2,1
"t_1051",0,0,1053,0,0,2,2
"t_1052",0,0,507,0,0,2,2
"t_1055",0,0,354,0,0,1,1
"t_1056",0,0,608,0,0,1,1
"t_1057",0,0,1266,0,1,2,2
"t_1058",0,0,780,0,0,1,1
"t_1060",0,0,1419,0,0,1,1
"t_1061",0,0,688,0,0,2,2
"t_1062",0,0,566,0,0,1,1
"t_1063",0,0,841,0,0,1,1
"t_1064",1,0,944,1,0,1,1
"t_1065",0,0,507,0,0,2,2
"t_1066",0,0,535,0,0,2,2
"t_1067",1,0,2514,1,0,2,2
"t_1068",0,0,1572,0,0,4,4
"t_1069",0,0,1631,0,0,3,3
"t_1070",0,0,303,0,1,1,1
"t_1072",1,0,2180,1,0,1,1
"t_1073",0,0,1084,0,0,2,2
"t_1074",0,0,1419,0,0,2,2
"t_1077",0,0,385,0,0,1,1
"t_1079",1,0,1297,1,1,2,1
"t_1080",1,0,2637,1,0,5,5
"t_1081",1,0,5375,1,0,5,4
"t_1082",0,0,1035,0,0,4,2
"t_1083",0,1,1754,1,0,3,3
"t_1084",1,1,2088,1,0,5,1
"t_1085",0,0,385,0,0,2,2
"t_1086",1,1,688,1,1,2,2
"t_1087",1,0,1065,1,0,2,2
"t_1088",1,0,2972,1,0,4,3
"t_1089",0,0,365,0,0,2,2
"t_1090",1,0,1419,1,0,3,2
"t_1091",0,0,911,0,1,3,3
"t_1092",0,0,719,0,1,2,2
"t_1093",1,0,446,1,0,1,1
"t_1094",0,0,2649,0,0,2,2
"t_1095",1,0,2211,1,0,2,2
"t_1098",0,0,3245,0,0,4,4
"t_1099",0,0,1053,0,0,2,2
"t_1101",0,0,275,0,0,1,1
"t_1102",0,0,8247,0,0,2,2
"t_1103",0,0,262,0,1,1,1
"t_1104",0,0,2302,0,1,3,3
"t_1105",0,0,1297,0,0,2,2
"t_1106",0,0,1023,0,0,2,2
"t_1108",0,1,3621,1,0,3,3
"t_1110",1,0,3610,1,0,2,2
"t_1111",0,0,2698,0,0,2,2
"t_1112",1,0,5802,1,0,5,4
"t_1115",0,1,1572,1,0,2,2
"t_1116",1,0,3853,1,0,1,1
"t_1117",1,0,1693,1,0,4,3
"t_1119",0,0,31,0,0,1,1
"t_1120",0,0,323,0,1,1,1
"t_1121",0,0,2514,0,0,2,2
"t_1122",1,0,944,1,0,1,1
"t_1124",1,0,456,1,0,1,1
"t_1125",0,0,396,0,0,1,1
"t_1126",0,0,750,0,1,1,1
"t_1127",1,0,2392,1,0,3,3
"t_1129",0,0,992,0,1,2,2
"t_1130",1,0,1968,1,0,2,2
"t_1131",0,0,1358,0,0,3,3
"t_1132",0,0,992,0,1,3,3
"t_1133",0,0,900,0,0,1,1
"t_1135",0,0,3003,0,0,4,4
"t_1136",0,0,1279,0,0,1,1
"t_1138",0,0,688,0,0,1,1
"t_1139",0,0,3564,0,0,2,2
"t_1140",0,0,688,0,0,1,1
"t_1142",0,0,1996,0,0,2,2
"t_1143",0,0,2453,0,0,3,3
"t_1144",0,0,1389,0,1,3,2
"t_1146",0,0,2819,0,0,4,1
"t_1147",0,0,2484,0,0,3,3
"t_1148",0,0,323,0,0,1,1
"t_1149",0,0,547,0,0,3,3
"t_1150",0,0,750,0,1,2,2
"t_1151",0,0,1328,0,0,2,2
"t_1152",0,0,750,0,0,3,2
"t_1153",0,0,609,0,0,2,2
"t_1154",0,0,122,0,0,1,1
"t_1155",0,0,2637,0,0,1,1
"t_1156",0,0,262,0,1,2,2
"t_1157",0,0,2058,0,0,2,2
"t_1158",0,0,1450,0,0,1,1
"t_1159",1,0,2819,1,0,3,3
"t_1160",0,0,730,0,0,4,3
"t_1162",0,0,688,0,1,2,2
"t_1163",0,0,262,0,0,1,1
"t_1164",0,0,973,0,0,1,1
"t_1165",1,0,1603,1,0,2,2
"t_1167",0,0,750,0,1,2,2
"t_1168",0,0,1096,0,0,1,1
"t_1169",0,0,1358,0,0,3,3
"t_1170",0,0,1612,0,0,4,4
"t_1171",1,0,1662,1,1,4,3
"t_1172",0,0,688,0,0,3,2
"t_1173",0,0,111,0,0,1,1
"t_1174",0,0,1053,0,0,2,2
"t_1175",1,0,1328,1,0,3,3
"t_1176",0,0,1358,0,1,3,3
"t_1177",0,0,566,0,0,1,1
"t_1178",0,0,658,0,0,2,2
"t_1179",0,0,1481,0,1,2,2
"t_1181",0,0,2088,0,0,3,3
"t_1182",1,0,1968,1,0,3,3
"t_1183",0,0,1754,0,1,3,3
"t_1184",1,0,3549,1,0,5,4
"t_1185",0,0,2850,0,0,5,5
"t_1186",0,0,273,0,1,1,1
"t_1187",0,0,1846,0,0,2,2
"t_1188",0,0,1389,0,1,2,2
"t_1190",0,0,2211,0,1,2,2
"t_1191",0,0,1918,0,0,2,2
"t_1192",0,0,1846,0,0,3,3
"t_1193",0,0,334,0,0,1,1
"t_1194",0,0,323,0,0,2,2
"t_1195",0,0,507,0,0,1,1
"t_1196",0,0,354,0,0,1,1
"t_1198",0,0,688,0,0,2,1
"t_1199",1,1,2830,1,0,2,1
"t_1200",0,0,2392,0,0,2,1
"t_1201",0,1,1723,1,0,3,2
"t_1202",1,1,4280,1,1,4,2
"t_1203",0,0,2545,0,0,2,2
"t_1204",0,0,762,0,0,1,1
"t_1205",0,0,1158,0,0,1,1
"t_1206",0,0,1084,0,0,2,2
"t_1207",0,0,1237,0,0,1,1
"t_1208",0,0,170,0,1,1,1
"t_1209",0,0,456,0,0,2,2
"t_1210",1,0,1328,1,0,5,4
"t_1211",0,0,750,0,0,2,2
"t_1212",0,0,365,0,0,2,2
"t_1213",0,0,1572,0,0,3,2
"t_1214",0,0,517,0,1,3,3
"t_1215",0,0,2727,0,0,4,4
"t_1216",0,0,2819,0,0,4,4
"t_1217",1,0,2180,1,1,2,1
"t_1218",0,0,2219,0,0,2,2
"t_1219",0,0,4311,0,0,2,2
"t_1220",0,0,1461,0,0,3,3
"t_1222",1,0,1297,1,0,2,1
"t_1223",0,0,2038,0,0,3,3
"t_1224",0,0,1572,0,0,1,1
"t_1225",0,0,992,0,0,2,2
"t_1226",0,0,719,0,0,1,1
"t_1227",0,0,872,0,0,4,1
"t_1228",0,0,4341,0,0,2,2
"t_1229",0,0,2545,0,0,3,3
"t_1230",0,0,293,0,0,1,1
"t_1232",0,0,750,0,1,3,3
"t_1233",0,0,884,0,0,2,2
"t_1234",0,0,1358,0,0,1,1
"t_1235",0,0,2130,0,0,2,1
"t_1236",0,0,293,0,1,1,1
"t_1237",0,0,111,0,1,1,1
"t_1238",0,0,3914,0,0,2,2
"t_1239",0,0,275,0,0,2,2
"t_1240",0,0,517,0,0,1,1
"t_1241",1,1,900,1,0,3,2
"t_1242",0,0,2545,0,0,2,2
"t_1243",0,0,546,0,0,2,2
"t_1244",0,0,1419,0,0,2,2
"t_1245",1,0,1673,1,0,1,1
"t_1246",0,0,546,0,0,4,4
"t_1247",0,0,535,0,1,1,1
"t_1248",0,0,780,0,0,2,2
"t_1249",0,0,872,0,0,1,1
"t_1251",0,1,3580,1,0,3,1
"t_1252",0,0,811,0,1,2,2
"t_1253",0,0,688,0,0,2,2
"t_1255",0,0,1311,0,1,1,1
"t_1256",0,0,2211,0,0,4,4
"t_1257",0,0,293,0,1,1,1
"t_1258",0,0,658,0,0,1,1
"t_1259",0,0,3092,0,0,2,2
"t_1260",0,0,293,0,0,1,1
"t_1261",0,1,3123,1,0,2,1
"t_1262",0,0,931,0,0,2,2
"t_1263",0,0,3957,0,0,1,1
"t_1264",0,0,872,0,0,3,3
"t_1265",0,0,62,0,0,1,1
"t_1266",0,0,1004,0,0,4,4
"t_1267",0,0,1237,0,0,3,3
"t_1268",0,1,688,1,0,1,1
"t_1269",0,0,3836,0,0,2,2
"t_1270",0,0,323,0,0,1,1
"t_1271",0,0,3457,0,0,1,1
"t_1272",0,0,1450,0,0,1,1
"t_1273",0,0,688,0,0,3,3
"t_1274",0,0,518,0,0,4,4
"t_1275",0,0,3276,0,0,2,2
"t_1276",0,0,3884,0,0,4,2
"t_1278",0,0,1784,0,0,2,2
"t_1280",0,0,688,0,0,2,1
"t_1281",0,0,446,0,0,1,1
"t_1282",0,0,1419,0,0,3,3
"t_1283",0,0,640,0,0,2,2
"t_1284",1,0,5864,1,1,4,4
"t_1285",0,0,31,0,0,1,1
"t_1286",0,0,427,0,0,1,1
"t_1287",0,0,323,0,1,1,1
"t_1289",0,0,1206,0,0,2,1
"t_1290",0,0,232,0,1,1,1
"t_1291",0,0,719,0,0,2,2
"t_1292",1,0,1662,1,0,3,2
"t_1293",0,0,1572,0,1,2,2
"t_1294",1,0,1551,1,0,5,1
"t_1296",1,1,2758,1,0,2,2
"t_1297",0,0,31,0,0,1,1
"t_1298",0,0,2272,0,0,4,4
"t_1299",1,0,1815,1,0,2,1
"t_1300",0,1,2850,1,0,3,3
"t_1301",0,0,913,0,0,4,4
"t_1302",0,0,385,0,0,1,1
"t_1303",0,0,1096,0,0,2,2
"t_1304",0,0,1784,0,0,2,1
"t_1305",1,0,2088,1,0,3,1
"t_1307",0,0,365,0,0,1,1
"t_1308",1,1,1815,1,0,3,3
"t_1309",0,1,111,1,0,1,1
"t_1310",0,0,1358,0,0,3,2
"t_1311",0,0,3092,0,0,3,3
"t_1312",0,0,1542,0,0,4,3
"t_1313",0,1,872,1,0,2,2
"t_1315",0,0,1419,0,0,1,1
"t_1316",0,0,881,0,0,2,2
"t_1317",0,0,2302,0,0,3,3
"t_1318",1,0,485,1,0,3,3
"t_1319",0,0,2484,0,0,5,4
"t_1320",0,0,293,0,1,1,1
"t_1321",0,0,841,0,0,2,1
"t_1322",0,0,992,0,0,1,1
"t_1323",0,0,426,0,0,1,1
"t_1324",0,0,1053,0,0,1,1
"t_1325",1,0,6076,1,0,3,3
"t_1327",0,0,8602,0,0,2,2
"t_1328",0,0,304,0,1,1,1
"t_1329",1,0,3033,1,0,3,3
"t_1330",0,0,120,0,0,1,1
"t_1332",0,0,61,0,0,1,1
"t_1333",0,0,365,0,0,1,1
"t_1335",0,0,943,0,0,1,1
"t_1336",0,1,446,1,0,1,1
"t_1337",0,0,1603,0,0,1,1
"t_1338",1,0,2698,1,0,3,3
"t_1339",0,0,323,0,0,1,1
"t_1340",1,0,1583,1,0,3,2
"t_1341",1,0,900,1,0,2,2
"t_1342",0,0,2911,0,0,2,2
"t_1343",0,0,638,0,0,1,1
"t_1344",0,0,1328,0,0,1,1
"t_1345",1,0,546,1,0,2,2
"t_1346",0,0,2514,0,0,2,2
"t_1348",1,0,2180,1,0,4,3
"t_1349",1,0,365,1,0,1,1
"t_1350",1,0,931,1,0,4,3
"t_1351",0,0,365,0,0,1,1
"t_1352",0,0,1277,0,0,2,2
"t_1354",0,0,2850,0,0,1,1
"t_1355",0,0,688,0,0,1,1
"t_1356",1,1,-Inf,1,0,1,1
"t_1357",0,0,2272,0,0,3,3
"t_1358",0,0,92,0,0,1,1
"t_1359",0,0,931,0,0,3,2
"t_1360",1,0,609,1,0,1,1
"t_1361",0,0,872,0,0,2,2
"t_1362",0,0,2606,0,1,3,2
"t_1363",1,0,3519,1,0,3,3
"t_1364",0,0,2727,0,0,2,2
"t_1366",0,0,4006,0,0,4,4
"t_1367",0,0,900,0,0,2,2
"t_1368",1,0,1603,1,0,2,1
"t_1369",0,0,658,0,0,3,3
"t_1370",0,0,761,0,0,2,2
"t_1371",1,0,1389,1,0,2,2
"t_1372",0,0,395,0,0,3,3
"t_1373",0,0,457,0,0,2,2
"t_1374",0,0,2119,0,0,2,2
"t_1375",0,0,323,0,1,1,1
"t_1376",0,0,2119,0,0,1,1
"t_1378",0,0,2453,0,0,1,1
"t_1379",0,0,3975,0,0,3,3
"t_1381",0,0,688,0,0,1,1
"t_1382",0,0,1053,0,1,3,3
"t_1383",1,0,1511,1,0,1,1
"t_1385",1,1,1542,1,0,2,2
"t_1386",0,0,153,0,0,1,1
"t_1387",0,0,1996,0,0,3,3
"t_1388",0,0,730,0,0,2,2
"t_1389",0,0,2861,0,0,3,3
"t_1390",1,0,2027,1,0,2,2
"t_1391",0,0,323,0,0,2,2
"t_1393",0,0,323,0,1,1,1
"t_1395",0,0,535,0,0,1,1
"t_1396",0,0,457,0,0,1,1
"t_1397",0,0,181,0,0,1,1
"t_1399",0,0,1492,0,0,1,1
"t_1400",0,0,334,0,0,2,1
"t_1401",0,0,1450,0,0,1,1
"t_1402",0,0,1815,0,0,3,3
"t_1403",0,0,1631,0,0,2,2
"t_1404",1,1,-Inf,1,0,2,2
"t_1406",0,0,1603,0,1,3,3
"t_1409",0,0,1754,0,0,2,2
"t_1410",0,0,1430,0,0,2,2
"t_1411",0,0,2119,0,1,3,3
"t_1413",0,0,1023,0,0,2,2
"t_1414",0,0,1542,0,1,3,3
"t_1415",0,0,1237,0,0,3,3
"t_1416",0,0,1603,0,0,1,1
"t_1417",0,0,1419,0,1,1,1
"t_1418",0,1,658,1,0,1,1
"t_1419",0,0,262,0,0,1,1
"t_1420",1,0,1937,1,0,2,1
"t_1421",0,0,872,0,0,2,1
"t_1422",0,0,811,0,0,1,1
"t_1423",0,0,1603,0,0,2,2
"t_1424",0,0,1631,0,0,2,2
"t_1425",0,0,688,0,0,1,1
"t_1426",0,0,1053,0,1,3,3
"t_1427",0,0,304,0,0,1,1
"t_1428",0,0,201,0,0,1,1
"t_1429",0,0,3276,0,0,1,1
"t_1430",0,0,627,0,0,2,2
"t_1432",0,0,1115,0,0,3,3
"t_1433",0,0,3702,0,0,3,3
"t_1434",0,0,323,0,0,1,1
"t_1435",0,0,1968,0,0,2,2
"t_1436",0,0,2576,0,0,5,5
"t_1437",0,0,1053,0,0,2,2
"t_1438",0,0,1125,0,0,1,1
"t_1439",1,0,1876,1,0,3,3
"t_1440",0,0,1145,0,0,2,2
"t_1441",0,0,750,0,1,1,1
"t_1443",0,0,1968,0,0,5,5
"t_1444",0,0,306,0,0,1,1
"t_1445",0,0,597,0,0,2,2
"t_1447",0,0,1419,0,0,2,2
"t_1448",0,0,170,0,0,1,1
"t_1450",0,1,31,1,0,1,1
"t_1451",0,0,81,0,0,1,1
"t_1453",1,0,2333,1,0,2,2
"t_1454",1,0,1481,1,0,3,2
"t_1455",1,0,3896,1,0,2,2
"t_1456",0,0,334,0,0,1,1
"t_1457",0,0,275,0,0,1,1
"t_1458",0,0,1053,0,0,3,3
"t_1459",0,0,2149,0,0,4,3
"t_1463",0,0,1249,0,0,1,1
"t_1464",1,0,2576,1,0,2,1
"t_1465",0,0,750,0,0,1,1
"t_1466",0,0,2545,0,0,2,1
"t_1467",0,0,597,0,0,2,2
"t_1468",0,0,89,0,1,1,1
"t_1469",1,0,1450,1,0,2,1
"t_1470",1,0,2403,1,0,4,4
"t_1471",0,0,323,0,0,2,2
"t_1472",0,0,170,0,0,1,1
"t_1473",0,1,1188,1,0,3,3
"t_1474",0,0,1542,0,0,1,1
"t_1475",0,0,1419,0,0,2,2
"t_1476",0,0,992,0,1,4,3
"t_1477",0,0,1023,0,0,2,2
"t_1478",0,0,123,0,0,1,1
"t_1479",0,0,668,0,0,2,2
"t_1480",1,0,1481,1,0,3,1
"t_1482",1,0,1815,1,0,2,2
"t_1483",0,0,943,0,0,1,1
"t_1484",0,0,1237,0,0,1,1
"t_1485",0,0,1053,0,1,2,2
"t_1486",1,0,426,1,0,1,1
"t_1487",1,0,2180,1,1,4,3
"t_1488",0,0,1581,0,1,2,2
"t_1489",0,0,2241,0,0,3,3
"t_1490",0,0,293,0,1,1,1
"t_1491",1,0,597,1,0,1,1
"t_1492",0,0,262,0,1,1,1
"t_1493",0,0,2514,0,0,2,2
"t_1495",0,0,446,0,0,1,1
"t_1496",1,0,4890,1,0,3,3
"t_1498",0,0,548,0,0,1,1
"t_1499",0,0,688,0,1,1,1
"t_1500",1,0,3276,1,0,4,4
"t_1501",0,0,415,0,0,1,1
"t_1502",1,1,-Inf,1,0,1,1
"t_1503",0,0,3307,0,0,2,2
"t_1504",0,0,669,0,0,2,2
"t_1505",0,0,0,0,0,1,1
"t_1506",0,0,1053,0,0,2,2
"t_1507",0,0,1754,0,0,1,1
"t_1508",0,0,1084,0,1,1,1
"t_1509",0,0,1583,0,0,2,2
"t_1510",0,0,2758,0,1,3,3
"t_1511",0,0,1053,0,1,1,1
"t_1512",1,0,1053,1,0,1,1
"t_1513",0,0,1389,0,0,2,2
"t_1514",1,0,872,1,0,3,1
"t_1515",1,0,992,1,0,3,2
"t_1516",0,1,2606,1,0,5,5
"t_1517",0,0,1876,0,0,5,4
"t_1518",0,0,1053,0,1,2,2
"t_1519",0,0,323,0,0,1,1
"t_1520",1,0,2679,1,0,3,2
"t_1521",1,0,1481,1,0,3,2
"t_1522",0,0,427,0,0,1,1
"t_1523",0,0,2727,0,0,2,1
"t_1524",0,0,1371,0,0,1,1
"t_1526",0,0,1206,0,0,1,1
"t_1527",1,1,-Inf,1,0,1,1
"t_1528",1,0,2241,1,0,2,2
"t_1529",0,0,120,0,0,1,1
"t_1530",0,0,900,0,0,2,2
"t_1531",1,0,2342,1,0,3,1
"t_1532",0,0,1706,0,0,2,2
"t_1533",0,0,1266,0,0,1,1
"t_1534",1,0,2789,1,0,3,3
"t_1535",0,0,688,0,1,1,1
"t_1536",0,0,2119,0,0,2,2
"t_1538",0,0,212,0,0,1,1
"t_1539",1,0,3853,1,0,2,2
"t_1540",0,0,1481,0,0,1,1
"t_1541",0,0,750,0,1,3,3
"t_1542",1,0,2071,1,0,5,5
"t_1544",0,0,91,0,0,1,1
"t_1545",0,0,5172,0,0,1,1
"t_1548",0,0,1358,0,0,1,1
"t_1549",1,0,1115,1,0,3,2
"t_1550",0,0,1419,0,0,2,2
"t_1551",1,0,900,1,1,2,2
"t_1552",0,0,395,0,0,1,1
"t_1554",1,0,3610,1,0,4,4
"t_1556",0,0,731,0,0,1,1
"t_1557",1,0,1784,1,0,4,3
"t_1558",1,0,3580,1,0,2,2
"t_1561",0,0,1996,0,1,2,2
"t_1562",0,0,2392,0,0,3,3
"t_1564",0,0,2850,0,0,4,4
"t_1565",0,0,688,0,0,3,3
"t_1566",1,0,566,1,0,2,1
"t_1567",0,0,243,0,0,1,1
"t_1568",0,0,962,0,0,2,2
"t_1569",0,0,1176,0,0,4,4
"t_1570",1,0,2667,1,0,2,2
"t_1571",0,0,1095,0,0,2,2
"t_1572",0,0,750,0,0,3,2
"t_1574",1,1,2069,1,0,2,2
"t_1575",0,0,242,0,0,1,1
"t_1576",0,0,2149,0,0,2,2
"t_1577",1,0,719,1,0,1,1
"t_1578",1,0,1369,1,0,3,2
"t_1579",0,0,2667,0,0,3,2
"t_1581",0,0,872,0,0,4,3
"t_1583",0,0,750,0,0,2,1
"t_1584",1,0,1693,1,0,3,2
"t_1585",0,0,151,0,0,1,1
"t_1586",0,1,1754,1,0,4,2
"t_1587",0,0,1176,0,0,3,3
"t_1589",0,0,1218,0,0,2,2
"t_1592",1,0,900,1,0,1,1
"t_1593",0,0,1096,0,0,2,2
"t_1594",1,0,1126,1,0,2,2
"t_1595",1,0,900,1,0,1,1
"t_1596",0,0,750,0,0,2,1
"t_1597",1,0,2758,1,0,4,4
"t_1598",0,0,1419,0,0,2,2
"t_1599",0,0,1389,0,0,1,1
"t_1602",1,0,1703,1,0,2,1
"t_1603",0,0,702,0,0,2,1
"t_1605",1,0,2211,1,0,3,3
"t_1606",0,0,608,0,0,3,3
"t_1608",0,0,1419,0,1,3,3
